id,name,name:ru,destination,wikidata,wikipedia,gvr:code,members
13987052,"Тихвинка","Тихвинка","Сясь","Q53415","ru:Тихвинка (река)","01040300112102000018174",13
7398743,"Тосна","Тосна","Нева","Q1785181","ru:Тосна","01040300312102000008746",18
14022481,"Тутока","Тутока","Явосьма","Q4466625","ru:Тутока (река)","01040100812102000013444",3
3082959,"Ушачка",,"Тосна","Q4479618","ru:Ушачка","01040300312102000008852",11
5249357,"Форелевый",,,,,,7
3825246,"Хревица",,"Луга","Q4501300","ru:Хревица (приток Луги)","01030000612102000026541",23
13985399,"Чагодоща","Чагодоща","Молога","Q2466394","ru:Чагодоща","08010200112110000006702",50
13971740,"Чаженка","Чаженка","Волхов","Q4506709","ru:Чаженка (приток Волхова)","01040200612102000019629",3
12385215,"Череменка","Череменка","Оредеж","Q4514755","ru:Череменка (приток Оредежа)","01030000512102000025958",4
14446814,"Черкасовка",,,"Q88066728","ru:Черкасовка (река, впадает в Финский залив)",,2
14000206,"Чулковка","Чулковка","Финский залив","Q4517917","ru:Чулковка","01040300512102000008027",9
3500755,"Чёрная",,,,,,7
11561247,"Чёрная",,"Сестрорецкий Разлив","Q4518599","ru:Чёрная (река, впадает в Сестрорецкий Разлив)","01040300512102000008447",21
13964751,"Чёрная","Чёрная","Нева","Q21725617","ru:Чёрная (верхний приток Невы)","01040300312102000008647",13
16101940,"Чёрная",,,,,"01040100812102000012980",4
13969005,"Чёрная речка","Чёрная речка","Финский залив","Q4518627","ru:Чёрная Речка (река, впадает в Финский залив)","01030000712102000025383",6
14078322,"Шакшозерка","Шакшозерка","Свирь","Q4519610","ru:Шакшозерка","01040100712102000012400",2
14078075,"Шапша","Шапша","Оять","Q4520373","ru:Шапша (приток Ояти)","01040100812102000013086",7
14021888,"Шижня","Шижня","Паша","Q14914734","ru:Шижня (приток Паши)","01040100812102000013697",8
14021284,"Шомушка","Шомушка","Тихвинка","Q4526086","ru:Шомушка","01040300112102000018273",7
14022456,"Явосьма","Явосьма","Паша","Q4536073","ru:Явосьма","01040100812102000013437",4
14078178,"Яндеба","Яндеба","Свирь","Q4537968","ru:Яндеба (река)","01040100712102000012707",5
14078142,"Янега","Янега","Свирь","Q4538031","ru:Янега (река)","01040100812102000012751",11
13947317,"Ящера","Ящера","Луга","Q3807546","ru:Ящера (река)","01030000612102000026060",13
