id,name,name:ru,destination,wikidata,wikipedia,gvr:code,members
14385923,"Воч","Воч","Северная Кельтма","Q212113","ru:Воч","03020200112103000015418",14
14038943,"Вуктыл","Вуктыл","Печора","Q4128295","ru:Вуктыл (приток Печоры)","03050100212103000061517",7
10087394,"Вуктыль",,"Вычегда","Q236298","ru:Вуктыл (приток Вычегды)","03020200112103000016071",11
14779828,"Вуктыль",,"Локчим","Q4128294","ru:Вуктыл (приток Локчима)","03020200112103000017733",3
13340700,"Вымь","Вымь","Вычегда","Q1065265","ru:Вымь","03020200212103000020596",31
14326303,"Вырып","Вырып","Певк","Q237906","ru:Вырып","03020200112103000017658",1
255334,"Вычегда","Вычегда","Северная Двина","Q65383","ru:Вычегда","03020200112103000013575",156
14300603,"Гаривей","Гаривей","Тобыш","Q4133723","ru:Гаривей","03050300212103000080031",2
10108143,"Деревянная",,,,,,3
19725013,"Ежуга","Ежуга","Пинега","Q277003","ru:Ёжуга (приток Пинеги)","03020300312103000038313",2
254947,"Ижма","Ижма","Печора","Q695579","ru:Ижма (приток Печоры)","03050300112103000075588",32
18623213,"Иосcер","Иоссер","Весляна","Q238297","ru:Иоссер (река)","03020200212103000021920",1
18296044,"Кедва","Кедва","Ижма","Q4218852","ru:Кедва (приток Ижмы)","03050300112103000077063",2
10095033,"Кезид-Курья",,"Вычегда","Q236159","ru:Кезидкурья","03020200112103000016064",1
10124751,"Кельчанка",,"Вычегда",,,,5
10124759,"Кельчанка",,,,,,3
13961006,"Кия-Ю",,"Вычегда","Q237910","ru:Кия-Ю","03020200112103000018495",15
2894519,"Кобра","Кобра","Вятка","Q487385","ru:Кобра (река)","10010300212111100030641",15
18296310,"Кожва","Кожва","Печора","Q1124537","ru:Кожва","03050100212103000063702",4
12866282,"Кокыль",,"Чов-Ю",,,,7
18294377,"Колва","Колва","Уса","Q1462981","ru:Колва (приток Усы)","03050200112103000071842",5
14310438,"Косма","Косма","Цильма","Q2393042","ru:Косма (река)","03050300212103000079059",5
18294411,"Косью","Косью","Уса","Q762833","ru:Косью","03050200112103000068637",9
14302191,"Кременная","Кременная","Тобыш","Q4240100","ru:Кременная (приток Тобыша)","03050300212103000080109",2
12866279,"Кылтым-Ю",,"Сысола",,,,11
13156450,"Кылым","Кылым","Печора","Q4250807","ru:Кылым","03050100212103000060817",6
14002969,"Лая","Лая","Печора","Q391093","ru:Лая (приток Печоры)","03050300112103000073379",7
13080376,"Лем-Ю",,"Вычегда","Q238202","ru:Лемъю (приток Вычегды)","03020200112103000018525",16
12076710,"Лемва","Лемва","Уса","Q1112177","ru:Лемва","03050200112103000066770",5
18296644,"Лемью","Лемью","Печора","Q1928345","ru:Лемъю","03050100212103000061067",7
2791984,"Летка","Летка","Вятка","Q1821114","ru:Летка","10010300212111100031600",13
12922719,"Локчим","Локчим","Вычегда","Q635847","ru:Локчим","03020200112103000017528",27
18392233,"Лоптюга","Лоптюга","Вашка","Q250792","ru:Лоптюга (приток Вашки)","03030000112103000046699",6
14051932,"Лопъю","Лопъю","Нившера","Q238025","ru:Лопъю (приток Нившеры)","03020200112103000016965",4
12927788,"Лопь-Ю",,"Локчим",,,,2
13294125,"Лопь-Ю",,,,,,16
13684305,"Лопь-Ю","Лопь-Ю","Пожег",,,,16
14060972,"Лопь-Ю",,,,,,20
14130574,"Лопь-Ю",,"Вычегда","Q239340","ru:Лопъю (приток Вычегды)","03020200112103000014480",7
2824463,"Луза","Луза","Юг","Q1293972","ru:Луза (река)","03020100212103000011696",26
10089857,"Лунвож","Лунвож","Вуктыль","Q236726","ru:Лунвож (нижний приток Вуктыли)","03020200112103000016095",5
13601524,"Лунвож","Лунвож","Аныб-Ю",,,,4
14442366,"Лунвож",,"Козлаю","Q4269329","ru:Лунвож (приток Козлаю)","03050100212103000061999",2
20012765,"Лунвож","Лунвож","Большая Мутная","Q4269317","ru:Лунвож (приток Большой Мутной)","03050300112103000074543",2
14477834,"Лётма","Лётма","Сысола","Q236301","ru:Лётма","03020200112103000018914",8
13040819,"Маджа-Ю","Маджа-Ю","Вычегда",,,,21
13296301,"Малая Визинга","Малая Визинга","Сысола","Q237307","ru:Малая Визинга","03020200112103000019607",7
14312373,"Малая Мота","Малая Мота","Мота","Q4277110","ru:Малая Мота","03050300212103000079226",2
10089085,"Манская Волосница","Манская Волосница","Печора","Q4280599","ru:Маньская Волосница","03050100112103000057313",2
14310439,"Маты","Маты","Косма","Q4285400","ru:Маты (приток Космы)","03050300212103000079172",2
10109621,"Мед-Руч-Ёль",,"Ручью","Q235999","ru:Медручьёль","03020200112103000016361",3
18099491,"Мезенская Пижма","Мезенская Пижма","Мезень","Q247622","ru:Мезенская Пижма","03030000112103000044701",8
12186118,"Мезень","Мезень","Мезенская губа","Q79106","ru:Мезень (река)","03030000112103000043056",17
14310440,"Мота","Мота","Маты","Q4304778","ru:Мота (приток Маты)","03050300212103000079196",4
14748823,"Мутный",,"Вуктыл",,,,2
18296032,"Мыла","Мыла","Цильма","Q2126700","ru:Мыла (приток Цильмы)","03050300212103000079646",4
12890445,"Мырты-Ю",,"Сысола","Q236593","ru:Мыртыю","03020200112103000020115",8
14341589,"Надежд",,"Большой Паток",,,,14
13967932,"Неб-Ю",,"Вычегда","Q236257","ru:Нёбъю","03020200112103000017320",9
18619277,"Нем","Нем","Вычегда","Q195027","ru:Нем","03020200112103000014589",16
18294299,"Нерица","Нерица","Печора","Q1072542","ru:Нерица (река)","03050300112103000078183",12
13156467,"Нибель","Нибель","Vel-Yu","Q4318410","ru:Нибель","03050100112103000060641",4
18294811,"Нившера","Нившера","Вишера","Q2640992","ru:Нившера (река)","03020200112103000016750",8
13701781,"Нюмыд","Нюмыд","Прупт","Q236605","ru:Нюмыд (река)","03020200112103000015678",3
18295322,"Павьюга","Павьюга","Светлая","Q4341974","ru:Павьюга","03050300212103000078533",2
14326305,"Певк","Певк","Локчим","Q237743","ru:Певк","03020200112103000017634",5
255408,"Печора","Печора","Barents Sea","Q8168","ru:Печора","03050100112103000057306",79
18295324,"Печорская Пижма","Печорская Пижма","Пижма","Q4362109","ru:Печорская Пижма","03050300212103000078434",3
13604741,"Пив-Ю",,"Прупт","Q236165","ru:Пивъю","03020200112103000015722",9
18294558,"Пижма","Пижма","Печора","Q577298","ru:Пижма (приток Печоры)","03050300212103000078427",5
10087393,"Плесовка",,"Вычегда",,,,3
12322612,"Пон-Ю",,"Тшугöр",,,,31
14003242,"Пон-Ю",,"Ижма","Q4372100","ru:Понъю (приток Ижмы)","03050300112103000076769",5
18367357,"Поч","Поч","Вашка","Q4375194","ru:Поч","03030000112103000046446",3
13604740,"Прупт","Прупт","Северная Кельтма","Q239550","ru:Прупт","03020200112103000015623",11
13693554,"Пукода","Пукода","Пивъю","Q238038","ru:Пукода","03020200112103000015760",7
14326304,"Расъёль",,,"Q238718","ru:Расъёль (приток Певка)","03020200112103000017641",1
14051931,"Речвож","Речвож","Лопъю","Q237665","ru:Речвож","03020200112103000017009",3
18623203,"Ропча","Ропча","Весляна","Q236285","ru:Ропча (река)","03020200212103000022057",8
10109622,"Руч-Ёль",,"Ручью","Q239402","ru:Ручьёль (приток Ручью)","03020200112103000016354",2
10109623,"Руч-Ю",,"Вычегда","Q236891","ru:Ручью (приток Вычегды)","03020200112103000016347",4
14302229,"Сарёда",,"Тобыш","Q4408578","ru:Сарёда (приток Тобыша)","03050300212103000080208",2
18295323,"Светлая",,"Пижма","Q4410303","ru:Светлая (приток Пижмы)","03050300212103000078489",4
13702201,"Светлица",,"Нюмыд","Q236756","ru:Светлица (приток Нюмыда)","03020200112103000015685",1
10128080,"Северная Кельтма",,"Вычегда","Q154180","ru:Северная Кельтма","03020200112103000015173",10
6743103,"Серчейю","Серчейю","Лая","Q4417853","ru:Серчейю","03050300112103000073560",6
18293827,"Содзим",,"Вашка","Q4387614","ru:Содзим","03030000112103000047474",2
18295449,"Созьва",,"Печора","Q4426823","ru:Сэдзьва","03050300212103000081601",7
18296087,"Средняя",,"Умба","Q64006902","ru:Средняя (приток Умбы)","03050300212103000078656",3
14303573,"Средняя Чукча",,"Печора","Q4438734","ru:Средняя Чукча","03050300212103000081076",4
13693088,"Старая Пивъю",,"Пивъю","Q237563","ru:Старая Пивъю","03020200112103000015746",2
14053358,"Сыввож",,"Лопъю","Q237425","ru:Сыввож (приток Лопью)","03020200112103000016972",6
255338,"Сысола","Сысола","Vychegda","Q854899","ru:Сысола","03020200112103000018563",32
13605905,"Сысь-Вож",,"Прупт",,,,4
14305203,"Сябуяха",,"Тобыш","Q4448598","ru:Сябуяха (приток Тобыша)","03050300212103000080147",3
10089086,"Темпья",,"Манская Волосница","Q4454561","ru:Тумпъя","03050100112103000057320",2
14300153,"Тобыш",,"Цильма","Q2635205","ru:Тобыш","03050300212103000079899",11
12906142,"Толпоз",,"Тшугор",,,,96
12906143,"Толпоз-Ю",,,,,,22
12322702,"Тшугор","Тшугор; Тшугэр; Щугор; Щугэр","Печора","Q2002578","ru:Щугор (приток Печоры)","03050100212103000062064",185
13519786,"Тыбад-Ю",,"Вычегда","Q237759","ru:Тыбадью","03020200212103000020220",16
12866280,"Тыла-Ю",,,,,,6
13149360,"Ув-Ю",,"Мезень","Q4377606","ru:Увъю (правый приток Мезени)","03030000112103000043605",8
18296088,"Умба","Умба","Пижма","Q64006909","ru:Умба (приток Пижмы)","03050300212103000078649",2
255569,"Уса","Уса","Печора","Q8175","ru:Уса (приток Печоры)","03050200112103000065537",20
14012649,"Ухта","Ухта","Ижма","Q143169","ru:Ухта (приток Ижмы)","03050300112103000076400",10
255443,"Цильма","Цильма","Печора","Q391098","ru:Цильма","03050300212103000078793",3
18296513,"Чикшина",,"Кожва","Q4515915","ru:Чикшина","03050100212103000064044",2
12865961,"Чов-Ю",,"Вычегда",,,,7
14012607,"Чуть",,"Ухта","Q4518325","ru:Чуть","03050300112103000076677",6
18296052,"Чёрная Кедва",,"Кедва","Q4518608","ru:Чёрная Кедва","03050300112103000077070",2
18293865,"Шапкина",,"Печора","Q2593052","ru:Шапкина (река)","03050300212103000081922",15
16016300,"Шежамка",,,,,,5
10082617,"Шожим",,"Вычегда","Q236323","ru:Шожым","03020200112103000016170",6
13904091,"Шомвуква",,"Вымь","Q239016","ru:Шомвуква","03020200212103000021128",7
13572377,"Эжъес-Ю",,"Vychegda basin",,,,8
12891799,"Ю-Ил",,"Кылтым-Ю",,,,8
18619268,"Южная Мылва","Южная Мылва","Вычегда","Q237920","ru:Южная Мылва","03020200112103000014367",9
14300154,"Юнъяха",,"Тобыш","Q4534480","ru:Юнъяха (приток Тобыша)","03050300212103000079981",2
13695733,"Ягаёль",,"Пивъю","Q236508","ru:Ягаёль","03020200112103000015791",3
4777455,"Янэйтывис",,"Воркута",,,"03050200112103000066206",2
18623397,"Яренга","Яренга","Вычегда","Q168537","ru:Яренга","03020200212103000023153",12
