id,name,name:ru,destination,wikidata,wikipedia,gvr:code,members
2148157,"Дёржа",,"Volga River","Q4172628","ru:Дёржа","08010100312110000001081",8
15886635,"Екатерининка",,,,,,5
15886790,"Еленка",,,,,,7
15886731,"Жадыч",,,,,,4
15886747,"Жданка",,,,,,2
15886751,"Желёма",,,,,,7
15886660,"Жидеевка",,,,,,8
15886611,"Житонка",,,,,,3
15886562,"Журавенка",,,"Q21043305","ru:Журавенка",,7
15886629,"Заведейка",,,,,,7
15886159,"Занинский ручей",,,,,,4
2101878,"Здеринушка",,,,,,11
15886735,"Злодейка",,,,,,10
15886866,"Издетель",,,,,,3
15886400,"Икша",,,"Q589558","ru:Икша",,16
15886797,"Ильма",,,"Q4199896","ru:Ильма (приток Берёзовки)",,16
15886423,"Ильменка",,,,,,8
15886410,"Имбушка",,,,,,10
15886826,"Иночь",,,,,,5
15886854,"Искона",,,,,,14
15886507,"Истоминка",,,,,,2
2469840,"Истра",,"Москва","Q1577326","ru:Истра (река)","09010101412110000023505",31
3395248,"Истья",,"Nara","Q4205147","ru:Истья (приток Нары)",,8
3395540,"Исьма",,"Protva","Q4205209","ru:Исьма","09010100612110000022097",15
4052909,"Ичка",,,"Q4205487","ru:Ичка",,25
15886397,"Камариха",,,,,,3
15886168,"Каменка",,,,,,11
15886225,"Каменка",,,,,,8
15886401,"Каменка",,,,,,8
15886580,"Каменка",,,,,,17
15886583,"Каменка",,,,,,5
15886729,"Каменка",,,,,,3
15886381,"Камышенка",,,,,,18
1731767,"Канал имени Москвы","Канал имени Москвы",,"Q741351","ru:Канал имени Москвы",,31
15886832,"Карженка",,,,,"09010100612110000022028",3
15886497,"Каспенка",,,,,,10
15886394,"Катыш",,,"Q4217560","ru:Катыш","09010101412110000023529",13
15886581,"Катышка",,,,,,2
15886280,"Кахотка",,,,,,14
15886845,"Каширка",,,,,,15
15886291,"Киленка",,,,,"09010300612110000031529",4
15886871,"Кимерша",,,,,,6
15886849,"Киржач",,,"Q2944670",,,8
15886454,"Клещевая",,,,,"09010102012110000024879",2
2094452,"Клязьма","Клязьма","Ока","Q12556970","ru:Клязьма",,82
15886217,"Кобыленка",,,,,,9
15886578,"Колоколенка",,,,,,12
15886844,"Коломенка",,,,,,4
15886834,"Колочь",,,,,,13
14114437,"Колпяна",,,"Q84369","ru:Колпяна",,20
15886412,"Кончура",,,,,,29
15886483,"Костерка",,,,,,4
15886742,"Костинка",,,,,,5
15886339,"Костянка",,,,,,3
15886585,"Котловка",,,,,,8
15886451,"Котуховка",,,,,"09010102012110000024817",5
15886327,"Крапивенка",,,,,,9
15886699,"Кремиченка",,,,,,15
15886499,"Кудесна",,,,,,6
15886213,"Кудиновка",,,,,,16
15886426,"Куйминка",,,,,,2
15886215,"Куниловка",,,,,,3
15886425,"Куновка",,,,,,9
15886416,"Кунья",,,,,,14
15886204,"Купавинка",,,,,,2
15886420,"Курга",,,"Q84397","ru:Курга (приток Сулати)",,10
15886177,"Кухолка","Кухолка",,,,,12
14114472,"Лама",,,"Q1137565","ru:Лама (река, впадает в Иваньковское водохранилище)",,7
15886245,"Лаховня",,,,,,9
6784165,"Лашутка",,,,,,9
2277281,"Ликова",,,"Q4261509","ru:Ликова (река)","09010101612110000024043",43
15886531,"Липка",,,"Q4262581","ru:Липка (приток Москвы)",,29
15886594,"Липня",,,"Q4262686","ru:Липня (приток Ямуги)",,8
3808569,"Лихоборка",,,"Q4264197","ru:Лихоборка",,35
15886869,"Лобь",,,,,,16
15886823,"Локнаш",,,"Q13580818","ru:Локнаш (река)",,4
15886855,"Лопасня",,,,,,14
15886703,"Лубянка",,,,,,5
15886733,"Лубянка",,,,,,2
303949,"Лужа",,"Protva","Q2623497","ru:Лужа (река)","09010100612110000022141",21
15886872,"Лутосня",,,"Q4269854","ru:Лутосня",,14
2519052,"Любловка",,"Цна",,,,15
15886672,"Людовна",,,,,,10
15886591,"Лютенка",,,"Q84274","ru:Лютенка",,5
2254616,"Маглуша",,,"Q4274018","ru:Маглуша",,16
15886219,"Македонка",,,,,,10
15886228,"Малая Воря",,,,,,14
15886827,"Малая Иночь",,,,,,7
2253588,"Малая Истра",,,"Q4276915","ru:Малая Истра","09010101512110000023580",15
15886608,"Малая Сестра",,,,,,6
15886720,"Малая Смедова",,,,,,10
15886564,"Малинец",,,,,,3
15886831,"Мармазейка",,,,,,6
15886846,"Медведка",,,,,,28
15886244,"Медведовка",,,,,,7
15886575,"Медвенка",,,"Q4287592","ru:Медвенка (река)",,24
17739171,"Межиловка",,"Протва",,,"09010100612110000022080",4
3548233,"Межиха",,,,,"09010100612110000022080",31
15886848,"Мезенка",,,"Q4288929","ru:Мезенка (приток Москвы)","09010101812110000024393",9
15886288,"Мележа",,,,,,6
15886784,"Меча",,,,,,10
15600493,"Мещериха",,,"Q4292554","ru:Мещериха (река)","09010300312110000031188",19
15886260,"Мжут",,,"Q4292634","ru:Мжут",,25
15886239,"Можайка",,,,,,12
15886347,"Молодильня",,,,,,6
15886286,"Молокча",,,,,,51
15886510,"Мордвес",,,"Q4302467","ru:Мордвес (река)",,19
389341,"Москва","Москва","Ока","Q175117","ru:Москва (река)","09010101012110000023004",156
15886724,"Московка",,,,,,17
2473127,"Моча",,"Пахра","Q4305160","ru:Моча (приток Пахры)",,17
15886825,"Мошна",,,,,,5
15886392,"Мошня",,,,,,14
14114436,"Муравка",,,"Q86010","ru:Муравка (приток Колпяны)",,5
15886748,"Мураниха",,,,,,4
15886722,"Мутенка",,,,,,15
15886645,"Мутня",,,,,,3
15886657,"Мята",,,,,,13
3877883,"Нара","Нара","Oka","Q630567","ru:Нара (река)","09010100712110000022362",29
14392235,"Натынка",,,"Q4314222","ru:Натынка",,18
15886538,"Нахабинка",,,,,,21
2469472,"Незнайка",,"Desna","Q4316319","ru:Незнайка (приток Десны)",,39
15886488,"Незнанка",,,,,,2
15886253,"Немерзка",,,,,,7
15886619,"Немка",,,,,,3
2883667,"Нерская",,"Нерская","Q302953","ru:Нерская",,8
15886513,"Нерская",,,,,,3
15886740,"Нерская (Старое русло)",,,,,,2
15886801,"Никажель",,,,,,4
15886746,"Нищенка",,,,,,7
15886681,"Нудовка",,,"Q4327928","ru:Нудовка",,8
15886838,"Нудоль",,,"Q12559348","ru:Нудоль (река)","09010101412110000023543",5
15886162,"Нушполка",,,,,,2
15886604,"Обводной канал",,,,,,2
15886822,"Озерна",,,,,,10
15886605,"Озерная",,,,,,2
163223,"Ока","Ока","Volga","Q172089","ru:Ока","09010100112110000017555",160
15886603,"Ольховка",,,,,,2
15886744,"Ольховка",,,,,,7
15886785,"Осёнка",,,,,,2
3775803,"Осётр",,,"Q667106","ru:Осётр (река)",,92
6954282,"Осётрик",,,"Q13204996","ru:Осётрик (нижний приток Осетра)",,2
15886745,"Отра",,,"Q4339919","ru:Отра (приток Москвы)",,28
15886415,"Пажа",,,,,,15
15886391,"Палишня",,,"Q757443","ru:Палишня",,11
15886419,"Парша",,,,,,2
15886661,"Пахорка",,,,,,3
2469473,"Пахра","Пахра","Moskva","Q1189970","ru:Пахра",,24
15886350,"Педня",,,,,,7
15886812,"Песочная",,,,,,19
15886813,"Песочная",,,,,,7
15886743,"Песочня",,,,,,13
3557563,"Петрица",,,"Q4360582","ru:Петрица","09010101612110000024012",21
15886236,"Петровка",,,,,,3
15886384,"Петрунька",,,,,,3
15886380,"Пехорка","Пехорка",,"Q2623421","ru:Пехорка",,52
15886456,"Пилис",,,,,,5
15886816,"Плесенка",,,,,,14
15886757,"Плотня","Плотня",,"Q4365422","ru:Плотня",,9
15886810,"Пожня",,,,,,4
15886504,"Полосня",,,"Q4370686","ru:Полосня",,2
15886655,"Польга",,,,,,6
15886858,"Поля",,,,,,82
15886523,"Понорь",,,"Q1076370","ru:Понорь (река)",,6
15886560,"Попов ручей",,,"Q21043305","ru:Журавенка",,12
15886537,"Поповка",,,,,,8
15886390,"Посовка",,,,,,20
2512437,"Пра","Пра","Oka","Q1421535","ru:Пра (приток Оки)",,10
15886717,"Пранка",,,,,,5
15886799,"Прогнанка",,,,,,2
15886469,"Прорва",,,,,,2
224248,"Протва","Протва","Oka","Q1467086","ru:Протва","09010100612110000021991",65
15886285,"Пруженка",,,,,,12
4052911,"Работня",,,"Q4386781","ru:Работня",,11
15886544,"Разварня",,,,,,4
15886820,"Разварня",,,"Q4388234","ru:Разварня",,10
15886588,"Раздериха",,,,,,12
15886598,"Раменка",,,,,,4
15886837,"Раменка",,,"Q4389664","ru:Раменка (приток Истры)",,7
15886211,"Раминка",,,,,,2
15886418,"Рассоловка",,,,,"08010100812110000003073",7
15886517,"Рассоха",,,,,,3
15886367,"Рахталка",,,,,,3
15886452,"Реберка",,,,,,5
15886683,"Речица",,,"Q4393942","ru:Речица (приток Северки)","09010101812110000024430",16
15886730,"Речма",,,,,,10
15886193,"Ржавка",,,"Q21043434","ru:Ржавка (приток Сходни)",,14
15886736,"Рогожка",,,"Q4395573","ru:Рогожка (река)",,6
15886843,"Рожайка",,,,,,52
15886782,"Ройка",,,,,,4
15886863,"Рудаковка",,,,,,4
14352187,"Рудневка",,,"Q28667496","ru:Руднёвка (приток Пехорки)",,12
387416,"Руза","Руза","Moskva River","Q2088218","ru:Руза (река)",,11
15886870,"Русса",,,,,,10
3250914,"Руть",,"Protva","Q4401200","ru:Руть","09010100612110000022059",11
15886254,"Сагаревка",,,,,,2
15886526,"Саминка",,,,,,5
15886705,"Самородинка",,,,,,9
15886587,"Саморядовка",,,,,,5
15886256,"Сатка",,,,,,5
15886218,"Сатовка",,,,,,18
15886519,"Сафониха",,,,,,4
15886551,"Свинорка",,,,,,10
15886792,"Свородня",,,,,,4
2717635,"Северка",,,"Q4412041","ru:Северка (приток Москвы)",,7
15886612,"Сезеневка",,,,,,3
15886614,"Селесня",,,"Q84592","ru:Селесня",,3
15886409,"Селява",,,,,,2
15886847,"Семиславка",,,,,,12
2378764,"Сенница",,"Осетр",,,,5
15886442,"Сеньга",,,,,"09010300712110000031764",9
6162011,"Серебрянка",,"Уча","Q4417371","ru:Серебрянка (приток Учи)",,15
15886377,"Серебрянка",,,"Q4417374","ru:Серебрянка (приток Хапиловки)",,20
15886378,"Серебрянка",,,,,,7
3806637,"Сестра","Сестра","Дубна","Q2274637","ru:Сестра (приток Дубны)","08010100812110000003301",26
2574120,"Сетунь","Сетунь","Москва","Q1323230","ru:Сетунь (нижний приток Москвы)","09010101712110000023854",41
12316968,"Сетунь","Сетунь",,"Q4418060","ru:Сетунь (верхний приток Москвы)",,27
15886768,"Сеченка",,,"Q4418122","ru:Сеченка (приток Нерской)",,5
15886533,"Синичка",,,,,,30
15886430,"Ситмеж",,,,,,4
6287660,"Скалба","Скалба","Уча","Q4421469","ru:Скалба",,18
15886725,"Скнига",,,,,,2
15886398,"Скорогодайка",,,,,,3
15886262,"Слогавка",,,,,,8
15886457,"Сосница",,,,,,5
15886673,"Сотинка",,,,,,2
15886861,"Становка",,,,,,2
15886175,"Старая Яхрома",,,,,,5
15886824,"Стеблянка",,,,,,3
15886258,"Стонец",,,,,,7
15886806,"Сторожка",,,"Q4388412","ru:Сторожка (река)",,3
3975073,"Сукромка",,,"Q15041909","ru:Сукромка",,13
15886864,"Сукромля",,,,,,5
15886422,"Сулать",,,,,,7
15896523,"Сухая Лопасня",,,,,,5
15886688,"Сухменка",,,,,,21
15886728,"Сушка",,,,,,12
14392234,"Сушёнка",,,"Q4385244","ru:Сушенка",,9
15886839,"Сходня",,,"Q2592290","ru:Сходня (река)",,39
15886828,"Талица",,,,,"09010300512110000031315",13
15886836,"Тарусса",,,"Q4452197","ru:Тарусса (приток Нары)","09010100712110000022386",16
15886769,"Тетерка",,,,,,3
15886786,"Тители",,,,,,15
15886727,"Тоденка",,,,,,5
15886310,"Топориха",,,,,,6
15886413,"Торгоша",,,,,,25
15886835,"Трасна",,,"Q4459122","ru:Трасна",,15
15886455,"Треботинка",,,,,,5
15886487,"Тросненка",,,,,,4
15886346,"Тростня",,,,,,3
15886791,"Тягаевка",,,,,,3
15886478,"Уница",,,,,,9
2519054,"Устынь",,"Цна","Q4478344","ru:Устынь","09010102012110000024626",14
6073681,"Уча",,"Клязьма","Q2622081","ru:Уча (приток Клязьмы)",,5
15886589,"Уча",,,,,"09010300312110000031195",12
15886819,"Хабня",,,,,,7
15886174,"Хамиловка",,,,,,11
15886292,"Химка","Химка",,"Q4497749","ru:Химка (приток Москвы)",,25
14114435,"Хмелёвка",,,"Q84950","ru:Хмелёвка (приток Колпяны)",,4
15886433,"Хотча",,,"Q4500418","ru:Хотча (река)",,12
15886830,"Хрипань",,,"Q4378895","ru:Хрипань (река)",,22
181831,"Цна","Цна","Oka","Q2379669","ru:Цна (приток Оки)","09010102012110000024541",17
15886449,"Чальца",,,,,,4
15886527,"Чаченка",,,"Q21043467","ru:Чаченка",,21
15886802,"Челвенка",,,,,,3
15886321,"Черемошна",,,,,,3
15886222,"Чернавка",,,,,,5
15886252,"Чернавка",,,,,,2
15886760,"Черноголовка",,,,,,6
15886599,"Чернявка",,,,,,4
15886322,"Четвержь",,,,,,7
14352186,"Чечёра",,,"Q4417370","ru:Чечёра (приток Руднёвки)",,17
15886382,"Чёрная",,,"Q4513294","ru:Чёрная (приток Пехорки)",,19
15886385,"Чёрная",,,"Q4518559","ru:Чёрная (приток Истры)",,10
15886461,"Чёрная",,,,,,4
15886470,"Чёрная",,,,,"09010102012110000024527",8
15886471,"Чёрная",,,,,,3
15886212,"Шаловка",,,,,"09010300612110000031376",4
15886666,"Шепчинка",,,,,,5
15886851,"Шерна",,,,,,15
15886867,"Шерстня",,,,,,6
15886290,"Ширенка",,,,,,5
15886486,"Шолоховка",,,,,,7
1282316,"Шоша",,"Volga","Q175612","ru:Шоша","08010100712110000002459",4
15886638,"Шумариха",,,,,,2
15886424,"Шуста",,,,,,2
15886432,"Шухорма",,,"Q85860","ru:Шухорма",,4
15886460,"Шья",,,,,,2
15886468,"Шья",,,,,,2
2519055,"Щелинка",,"Oka","Q4528614","ru:Щелинка","09010102012110000024534",11
15886355,"Щетинка",,,,,,2
6452194,"Язвенка",,"Городня","Q4536378","ru:Язвенка",,31
15886185,"Якоть",,,,,,15
2559398,"Ялма",,"Пра","Q4537423","ru:Ялма (приток Пры)",,9
15886595,"Ямуга",,,"Q4537759","ru:Ямуга",,8
1287399,"Яуза",,,"Q1126808","ru:Яуза",,37
15886597,"Яуза",,,"Q4539630","ru:Яуза (приток Ламы)",,3
15886853,"Яхрома",,,"Q85369","ru:Яхрома (приток Сестры)",,23
15886465,"канал Цна - Шья",,,,,,1
