id,name,name:ru,destination,wikidata,wikipedia,gvr:code,members
16030326,"Тябжа","Тябжа",,,,,2
16016251,"Угла",,,"Q4468895","ru:Угла",,2
16068213,"Угорма",,,,,,3
16092340,"Ужла",,,,"ru:Ужла (река)",,3
16092376,"Узбойка",,,,,,2
16105883,"Узьмица",,,,,,4
16016339,"Укма","Укма",,,,,2
16092371,"Улазорка",,,,,,2
16061614,"Улома",,,,,,2
16016239,"Уломка",,,,,,2
16092354,"Уломка",,,,,,2
16105764,"Ундроса",,,,,,3
305752,"Унжа","Унжа","Горьковское водохранилище","Q1431174","ru:Унжа (приток Волги)","08010300312110000014368",13
16092346,"Унжа",,,,,,2
16079678,"Унзба",,,,,,2
16102017,"Ускала",,,,,,4
16030327,"Устье","Устье",,,,,2
13987995,"Уфтюга",,"Кокшеньга","Q63503","ru:Уфтюга (приток Кокшеньги)","03020300212103000031124",7
16008993,"Уфтюга","Уфтюга","Сухона","Q63422","ru:Уфтюга (приток Сухоны)","03020100312103000009029",2
16011513,"Уфтюга",,,,,,2
15986555,"Ухтома","Ухтома",,,,,2
16024592,"Ухтомица","Ухтомица",,,,"03010000112103000000468",2
16016299,"Ухтомка","Ухтомка",,,,,6
16024641,"Ухтомка",,,,,"08010200312110000009473",6
16114353,"Футчик",,,,,,6
16016293,"Хайма",,,,,,6
16024646,"Халузба",,,,,,2
16030325,"Ханега","Ханега",,,,,2
16008963,"Харзинка",,,,,,4
16101932,"Хелбуй",,,,,,5
16024642,"Хотинка",,,,,,10
16092335,"Худая",,,,,,2
16016277,"Царева",,,,,,4
13985399,"Чагодоща","Чагодоща","Молога","Q2466394","ru:Чагодоща","08010200112110000006702",50
16024648,"Чалекса",,,,,,3
16102046,"Челекса","Челекса",,,,"01040100612102000017987",2
16102470,"Челма","Челма","Самина","Q4508433","ru:Челма (приток Самины)","01040100612102000017406",2
16102060,"Чемсора",,,,,,4
16101967,"Черезбой","Черезбой",,,,"03010000112203000000427",6
16016244,"Чермасола",,,,,,3
16024650,"Чермжа",,,,,,5
16061621,"Чернавка",,,,,,7
16114337,"Черновица","Черновица",,,,"03020300212103000029763",2
16061615,"Чернуха",,,,,,2
16092365,"Чернуха",,,,,,4
16107941,"Черный",,,,,,5
16105865,"Чертежница",,,,,,8
16105858,"Чивица",,,,,,2
16092382,"Чирока",,,,,,2
16061607,"Чистовка",,,,,,2
16111887,"Чожменьга",,,,,,2
16030334,"Чужга","Чужга",,,,"03010000112103000000246",2
16016248,"Чурова",,,,,,2
16016249,"Чуровка","Чуровка",,,,,3
17137920,"Чёбсара",,,,,"08010200412110000009502",6
16008985,"Чёрная",,,,,,3
16016291,"Чёрная",,,,,"03020100312103000009821",2
16101940,"Чёрная",,,,,"01040100812102000012980",4
16102482,"Чёрная","Чёрная",,,,,6
16106147,"Чёрная",,,,,,3
16106157,"Чёрная",,,,,,3
16111891,"Чёрная",,,,,,2
16114346,"Чёрная",,,,,,3
16102030,"Чёрный Шингарь",,,,,"03020100312103000007001",2
16102058,"Шавручей","Шавручей",,,,"01040100512202000017589",3
16008966,"Шалочь",,,,,,3
16092341,"Шанда",,,,,,2
17225394,"Шапша",,,,,"03020100112103000006037",4
16011482,"Шарденьга",,,,,,7
16008996,"Шарженьга",,,"Q2376705","de:Scharschenga","03020100212103000010446",6
16061605,"Шарма",,,"Q4520624","ru:Шарма (река, впадает в Рыбинское водохранилище)",,3
16121993,"Шахтыш",,,,,,2
16024607,"Шейбухта",,,,,,2
16105885,"Шейга",,,,,,3
167665,"Шексна","Шексна","Рыбинское водохранилище","Q1147118","ru:Шексна","08010200312110000008261",32
16102025,"Шепшенга",,,,,,2
16101960,"Шидрека",,,,,,2
16068218,"Шилекса",,,,,,3
16102033,"Шильда","Шильда",,,,"03010000112103000000574",4
16102476,"Шима",,,,,,2
16107936,"Шимручей",,,,,,3
16119777,"Шингарь",,,,,,11
16105871,"Широкая",,,,,,2
16107951,"Шитрома",,,,,,3
16061597,"Шиченга",,,,,,2
895120113,"Шишменьга",,,,"ru:Шишменьга","08010300312110000014429",0
16061599,"Шовеньга",,,,,,3
16016268,"Шогда",,,,,,2
16016233,"Шограш",,,,,,9
16024590,"Шокша",,,,,,3
16016270,"Шола",,,,,,2
16061602,"Шомба",,,,,,6
16021171,"Шомница",,,,,,7
16102072,"Шонга",,,,,,2
16136555,"Шонтас",,,,,,4
16024604,"Шорега",,,,,,3
16102027,"Шорошма",,,,,,2
16092353,"Шоша",,,,,,2
16030323,"Шубачиха",,,,,,5
16016264,"Шулма",,,,,,2
16101922,"Шулма",,,,,,2
16106149,"Шундрека",,,,,,2
16092372,"Шухтовка",,,,,,2
16024608,"Шуя",,,"Q4528198","ru:Шуя (река, впадает в Кубенское озеро)",,2
16119788,"Шуя",,,,,,3
2824464,"Юг",,"Северная Двина","Q845960","ru:Юг (река)","03020100212103000009969",37
16102063,"Юга","Юга",,,,"01040100612102000017260",5
16148906,"Юдинец",,,,,,2
16102468,"Южная Тухта","Южная Тухта",,,,"01040100612102000017291",3
16011490,"Юза",,,"Q3723796","ru:Юза (приток Унжи)","08010300312110000014634",11
16119773,"Юзица",,,,,"08010300312110000014658",3
16079679,"Юмпаж",,,,,,2
16114347,"Юрлюга",,,,,,3
16011497,"Юрманга",,,,,,3
16024594,"Юрманьга",,,,,,3
16148911,"Юрменьга",,,,,,3
16011508,"Ючка","Ючка","Вотча","Q4535547","ru:Ючка (река)","03020100112103000005375",4
16016253,"Ягорба",,,,,"08010200412110000008178",3
16061617,"Ягрыш",,,,,,3
16030308,"Ялега","Ялега",,,,"01040100612102000017475",5
16016305,"Ямжа",,,,,,11
16092356,"Ямная",,,,,,4
16006914,"Янгосорка",,,,,,4
16101949,"Ярбозерка",,,,,,2
16011511,"Яхреньга",,,,,,2
16102022,"Яхреньга",,,,,,4
16102071,"Яхреньга",,,,,,2
16114360,"Яхреньга",,,,,"03020300212103000030943",7
16115783,"Яхреньга",,,,,,7
